data,hora,tc9,uc9,pc9,tc10,uc10,pc10,tc11,uc11,pc11,tamb,uamb,pamb
2024-12-18,16:21,29.76,78.71,1014.38,26.8,100,1014.27,29.98,79.6,1014.39,25.47,68.41,1013.49
2024-12-18,16:51,30.01,80.24,1014.27,27.1,100,1014.18,30.13,79.63,1014.33,25.43,69.94,1013.39
2024-12-18,17:21,30.1,81.25,1014.46,26.71,100,1014.31,30.1,79.12,1014.48,25.04,69.15,1013.57
2024-12-18,17:51,30.18,81.05,1014.42,26.64,100,1014.3,30.28,78.72,1014.42,24.78,70.54,1013.51
2024-12-18,18:21,30.33,80.85,1014.48,26.61,100,1014.36,30.37,78.32,1014.47,24.5,71.76,1013.58
2024-12-18,18:51,30.43,81.31,1014.64,26.58,100,1014.48,30.52,78.25,1014.64,24.29,72.03,1013.68
2024-12-18,19:21,30.65,80.93,1014.69,26.57,100,1014.49,30.66,77.7,1014.67,24.1,73.71,1013.64
2024-12-18,19:51,30.3,77.91,1014.52,26.54,100,1014.37,30.83,77.23,1014.55,24.06,73.82,1013.59
2024-12-18,20:21,30.53,78.56,1014.52,26.52,100,1014.35,30.87,76.86,1014.51,23.95,74.55,1013.52
2024-12-18,20:51,30.64,77.03,1014.63,26.44,100,1014.47,31.19,74.89,1014.64,23.85,74.46,1013.73
2024-12-18,21:21,30.53,76.26,1014.7,26.35,100,1014.56,31.11,74.64,1014.76,23.84,75.64,1013.77
2024-12-18,21:51,30.42,77.9,1014.82,26.3,100,1014.66,31.02,73.95,1014.83,23.8,75.86,1013.88
2024-12-18,22:21,30.72,78.66,1014.74,26.25,100,1014.59,30.97,73.76,1014.76,23.82,76.17,1013.82
2024-12-18,22:51,30.59,78.22,1014.65,26.21,100,1014.52,30.95,73.62,1014.67,23.72,77.74,1013.75
2024-12-18,23:21,30.43,77.4,1014.31,26.16,100,1014.19,30.93,74.27,1014.35,23.55,79.22,1013.39
2024-12-18,23:51,30.49,76.3,1014.06,26.04,100,1013.94,30.88,71.86,1014.12,23.51,79.78,1013.17
2024-12-19,00:21,30.53,78.19,1013.88,25.98,100,1013.76,30.88,73.99,1013.87,23.37,80.44,1012.97
2024-12-19,00:51,30.32,78.5,1013.45,25.93,100,1013.29,30.72,72.35,1013.39,23.36,80.93,1012.46
2024-12-19,01:21,30.26,78.79,1013.07,25.85,100,1012.95,30.89,73.1,1013.07,23.34,81.35,1012.11
2024-12-19,01:51,30.24,77.94,1012.49,25.77,100,1012.33,30.82,71.84,1012.5,23.38,81.27,1011.54
2024-12-19,02:21,30.07,77.98,1012.08,25.7,100,1011.95,30.77,73.09,1012.06,23.48,81.85,1011.18
2024-12-19,02:51,29.92,77.06,1011.2,25.68,100,1011.01,30.57,72.65,1011.13,23.33,82.77,1010.25
2024-12-19,03:21,29.94,77.71,1011.56,25.62,100,1011.43,30.62,73.22,1011.51,23.22,82.47,1010.64
2024-12-19,03:51,29.85,78.07,1011.63,25.53,100,1011.51,30.49,71.87,1011.64,23.02,82.86,1010.73
2024-12-19,04:21,29.65,78.18,1011.74,25.45,100,1011.56,29.95,71.21,1011.68,22.44,81.64,1010.79
2024-12-19,04:51,29.38,79.39,1011.63,25.25,100,1011.43,29.47,70.38,1011.63,22.18,82.28,1010.71
2024-12-19,05:21,28.81,78.59,1011.6,25,100,1011.49,28.95,72.31,1011.57,21.94,82.25,1010.63
2024-12-19,05:51,28.42,77.42,1011.46,24.76,100,1011.34,28.65,73.44,1011.45,21.9,82.93,1010.56
2024-12-19,06:21,27.96,77.87,1011.59,24.61,100,1011.47,28.55,73.59,1011.61,22.44,83.34,1010.7
2024-12-19,06:51,27.52,77.88,1011.67,24.55,100,1011.51,28.37,74.82,1011.61,22.85,82.76,1010.73
2024-12-19,07:21,27.35,79.31,1011.69,24.57,100,1011.46,28.14,75.47,1011.6,23.27,82.09,1010.71
2024-12-19,07:51,27.32,79.34,1011.38,24.66,100,1011.25,28.09,75.03,1011.34,23.87,81.14,1010.52
2024-12-19,08:21,27.59,80.16,1011.51,24.94,100,1011.4,28.14,75.09,1011.55,24.38,79.26,1010.7
2024-12-19,08:51,27.64,81.47,1011.48,25.05,100,1011.29,28.2,75.84,1011.45,25.2,78.65,1010.61
2024-12-19,09:21,28.14,82.21,1011.21,25.34,100,1011.05,28.31,76.37,1011.24,25.79,76.98,1010.39
2024-12-19,09:51,28.38,81.23,1010.94,25.68,100,1010.83,28.6,77.35,1010.96,26.76,75.12,1010.14
2024-12-19,10:21,28.95,82.48,1010.75,26.13,100,1010.59,28.97,78.05,1010.73,27.72,73.04,1009.96
2024-12-19,10:51,29.46,81.3,1010.68,26.64,100,1010.45,29.4,77.75,1010.67,28.72,72.05,1009.89
2024-12-19,11:21,30.01,81.28,1009.92,27.21,100,1009.71,29.83,77.53,1009.86,29.82,68.72,1009.13
2024-12-19,11:51,30.49,81.3,1009.15,27.9,100,1008.98,30.33,77.61,1009.17,30.4,65.97,1008.42
2024-12-19,12:21,31.05,81.68,1008.98,28.53,100,1008.78,30.92,77.31,1008.93,30.73,64.21,1008.22
2024-12-19,12:51,31.46,81.06,1008.98,29.04,100,1008.76,31.52,77.2,1008.92,30.95,62.24,1008.22
2024-12-19,13:21,31.84,77.4,1008.8,29.53,100,1008.55,31.85,77.06,1008.74,30.68,61.72,1007.94
2024-12-19,13:51,32.13,75.96,1008.55,29.95,100,1008.34,32.03,74.36,1008.54,30.98,63.44,1007.75
2024-12-19,14:21,32.16,74.81,1007.94,30.22,100,1007.74,32.24,73.69,1007.95,31.02,63.34,1007.18
2024-12-19,14:51,32.32,74.31,1007.66,30.5,100,1007.45,32.46,72.82,1007.56,30.97,63.1,1006.83
2024-12-19,15:21,32.32,72.67,1007.48,30.6,100,1007.25,32.56,71.45,1007.45,30.3,64.16,1006.63
2024-12-19,15:51,32.34,72.71,1007,30.69,100,1006.86,32.65,70.59,1007.01,29.77,67.01,1006.22
2024-12-19,16:21,32.43,72.85,1006.85,30.74,100,1006.74,32.66,70.07,1006.88,29.24,65.84,1006.08
2024-12-19,16:51,32.33,72.57,1006.69,30.59,100,1006.58,32.56,68.34,1006.76,28.75,64.97,1005.87
2024-12-19,17:21,32.03,70.65,1006.83,30.52,100,1006.65,32.6,70.1,1006.76,28.05,68.62,1005.92
2024-12-19,17:51,32.03,73.01,1007.64,30.36,100,1007.45,32.48,70.8,1007.61,27.13,75.19,1006.74
2024-12-19,18:21,31.93,74.59,1008.91,30.07,100,1008.72,32.5,69.82,1008.87,25.21,80.26,1008.01
2024-12-19,18:51,31.67,74.61,1009.01,29.68,100,1008.82,32.3,70.21,1008.98,25.19,79.51,1008.08
2024-12-19,19:21,31.46,75.05,1008.5,29.29,100,1008.33,31.97,69.99,1008.52,25.3,80.04,1007.61
2024-12-19,19:51,31.25,76.45,1008.92,29,100,1008.78,31.75,70.78,1008.95,25.16,80.71,1008.04
2024-12-19,20:21,31.19,75.2,1008.73,28.78,100,1008.61,31.57,70.89,1008.75,24.77,81.22,1007.86
2024-12-19,20:51,30.97,75.1,1008.72,28.5,100,1008.57,31.44,72.13,1008.72,24.47,80.77,1007.84
2024-12-19,21:21,30.74,73.48,1008.21,28.24,100,1008.09,31.51,71.83,1008.2,24.34,81.07,1007.29
2024-12-19,21:51,30.63,75.37,1008.39,27.99,100,1008.25,31.56,73.04,1008.36,24.18,81.3,1007.5
2024-12-19,22:21,30.51,74.21,1008.22,27.76,100,1008.06,31.45,73.6,1008.16,24.22,81.55,1007.32
2024-12-19,22:51,30.58,75.83,1008.04,27.58,100,1007.86,31.46,72.97,1007.99,24.14,81.09,1007.08
2024-12-19,23:21,30.63,76.34,1007.66,27.42,100,1007.52,31.39,74,1007.61,23.95,79.94,1006.77
2024-12-19,23:51,30.41,76.58,1007.26,27.26,100,1007.11,31.34,72.61,1007.23,23.89,80.19,1006.42
2024-12-20,00:21,30.4,76.29,1007.06,27.07,100,1006.9,31.33,73.22,1007.03,23.8,81.22,1006.17
2024-12-20,00:51,30.33,76.7,1006.47,26.87,100,1006.37,31.16,73.58,1006.43,23.82,81.49,1005.58
2024-12-20,01:21,30.24,76.06,1005.92,26.73,100,1005.7,31.15,72.92,1005.83,23.72,82.39,1005
2024-12-20,01:51,30.03,77.35,1005.09,26.61,100,1004.94,31.02,71.78,1005.01,23.57,82.52,1004.21
2024-12-20,02:21,29.91,76.61,1004.65,26.49,100,1004.49,30.68,70.35,1004.61,23.52,82.93,1003.78
2024-12-20,02:51,29.66,77.57,1004.45,26.37,100,1004.29,30.7,72.85,1004.38,23.37,83.58,1003.57
2024-12-20,03:21,29.5,77.18,1004.19,26.24,100,1004,30.54,71.12,1004.1,23.41,83.79,1003.28
2024-12-20,03:51,29.08,76.85,1004.1,26.13,100,1003.88,30.42,70.89,1003.99,23.21,84.17,1003.18
2024-12-20,04:21,29.02,76.56,1003.83,25.98,100,1003.68,30.23,70.21,1003.79,23.24,84.2,1002.96
2024-12-20,04:51,28.66,77.52,1004.14,25.86,100,1003.97,30.04,71.86,1004.04,23.2,84.23,1003.25
2024-12-20,05:21,28.38,78.66,1004.1,25.74,100,1003.93,29.8,72.71,1004.06,23.29,84.42,1003.22
2024-12-20,05:51,28.13,77.07,1004.5,25.67,100,1004.35,29.31,72.73,1004.48,23.32,84.46,1003.6
2024-12-20,06:21,27.88,77.77,1004.44,25.58,100,1004.27,29.26,74.45,1004.44,23.56,84.58,1003.58
2024-12-20,06:51,27.79,77.86,1004.73,25.52,100,1004.56,29.06,73.86,1004.7,23.9,84.68,1003.86
2024-12-20,07:21,27.61,77.67,1004.79,25.53,100,1004.6,28.91,74.71,1004.74,24.18,84.41,1003.94
2024-12-20,07:51,27.64,77.62,1004.98,25.64,100,1004.8,28.86,75.22,1004.86,25.36,84.14,1004.11
2024-12-20,08:21,27.8,77.69,1005.09,25.81,100,1004.92,29,75.87,1005.04,25.62,83.51,1004.22
2024-12-20,08:51,28.07,77.76,1005.35,26.03,100,1005.22,29.12,75.85,1005.34,25.57,82.91,1004.57
2024-12-20,09:21,28.46,78.48,1005.72,26.23,100,1005.53,29.25,76.16,1005.71,25.8,81.59,1004.87
2024-12-20,09:51,28.67,80.56,1005.73,26.4,100,1005.57,29.45,77.03,1005.73,25.15,84.1,1004.9
2024-12-20,10:21,28.78,80.78,1005.52,26.47,100,1005.35,29.6,77.66,1005.5,25.42,84.9,1004.69
2024-12-20,10:51,28.88,81.53,1005.28,26.6,100,1005.14,29.68,77.3,1005.26,26.5,83.27,1004.52
2024-12-20,11:21,29.15,81.56,1005.22,26.85,100,1005.02,29.84,77.59,1005.17,27.29,81.76,1004.39
2024-12-20,11:51,29.46,82.86,1004.89,27.25,100,1004.7,30.1,77.36,1004.86,28.54,78.63,1004.12
2024-12-20,12:21,29.93,82.61,1004.65,27.72,100,1004.43,30.39,77.37,1004.67,29.08,70.44,1003.91
2024-12-20,12:51,30.47,82.31,1004.66,28.11,100,1004.41,30.72,77.68,1004.58,29,72.25,1003.92
2024-12-20,13:21,30.85,82.2,1004.63,28.44,100,1004.45,31.06,78.05,1004.6,28.74,71.46,1003.93
2024-12-20,13:51,31,83.45,1004.96,28.71,100,1004.78,31.37,78.12,1004.92,28.68,70.49,1004.19
2024-12-20,14:21,31.13,83.42,1005.03,28.91,100,1004.8,31.55,77.9,1004.96,28.44,71.35,1004.24
2024-12-20,14:51,31.26,81.23,1004.92,29.02,100,1004.73,31.6,77.85,1004.92,28.93,70.51,1004.17
2024-12-20,15:21,31.42,80.65,1005.01,29.21,100,1004.77,31.7,77.45,1004.93,28.53,70.66,1004.23
2024-12-20,15:51,31.57,80.02,1005.12,29.38,100,1004.92,31.82,77.48,1005.12,28.89,68.5,1004.33
2024-12-20,16:21,31.6,79.52,1005.36,29.8,100,1005.13,31.97,76.13,1005.33,28.84,69.67,1004.57
2024-12-20,16:51,31.79,80.14,1005.57,29.76,100,1005.33,31.88,74.22,1005.49,28.12,68.9,1004.7
2024-12-20,17:21,31.78,79.35,1005.78,29.68,100,1005.56,31.97,73.71,1005.77,28.26,67.58,1004.95
2024-12-20,17:51,31.65,78.5,1006.14,29.47,100,1005.95,31.99,72.41,1006.08,27.61,69.51,1005.33
2024-12-20,18:21,31.53,77.97,1006.77,29.31,100,1006.58,31.88,71.62,1006.76,27.2,70.78,1005.96
2024-12-20,18:51,31.55,78.81,1007.15,29.2,100,1006.94,31.84,71.07,1007.12,26.84,72.17,1006.35
2024-12-20,19:21,31.3,77.12,1007.55,29.09,100,1007.37,31.84,71.47,1007.52,26.51,74.08,1006.71
2024-12-20,19:51,31.39,77.38,1007.58,28.96,100,1007.38,31.67,69.79,1007.56,26.13,74.9,1006.73
2024-12-20,20:21,31.39,78.81,1007.93,28.8,100,1007.75,31.58,71.09,1007.91,25.66,76.88,1007.03
2024-12-20,20:51,31.25,80.66,1008.15,28.61,100,1008.02,31.45,70.81,1008.09,25.3,78.04,1007.31
2024-12-20,21:21,31.09,80.2,1008.43,28.42,100,1008.26,31.32,69.32,1008.39,25,79.03,1007.53
2024-12-20,21:51,30.85,78.87,1008.68,28.19,100,1008.46,31.28,70.17,1008.65,24.71,79.5,1007.74
2024-12-20,22:21,30.75,77.55,1008.95,28.12,100,1008.81,31.21,72.02,1008.97,24.54,79.83,1008.08
2024-12-20,22:51,30.65,77.33,1009.2,27.79,100,1009.05,31.04,70.88,1009.12,24.31,80.31,1008.31
2024-12-20,23:21,30.55,73.96,1009.24,27.52,100,1009.09,31.02,70.88,1009.19,24.11,80.39,1008.37
2024-12-20,23:51,30.42,76.74,1009.14,27.34,100,1008.97,30.71,69.78,1009.12,23.94,81.07,1008.28
2024-12-21,00:21,30.27,77.41,1009.36,27.11,100,1009.18,30.67,70.47,1009.29,23.65,81.16,1008.49
2024-12-21,00:51,30.06,77.5,1009.18,26.91,100,1009,30.61,71.35,1009.15,23.55,80.72,1008.32
2024-12-21,01:21,29.98,77.55,1009.05,26.73,100,1008.87,30.36,69.78,1009.01,23.35,81.43,1008.18
2024-12-21,01:51,29.76,76.48,1008.92,26.55,100,1008.79,30.31,70.62,1008.93,23.25,81.35,1008.07
2024-12-21,02:21,29.42,76.58,1008.99,26.34,100,1008.75,30.24,70.07,1008.89,22.96,81.71,1008.08
2024-12-21,02:51,29.43,77.67,1009.05,26.17,100,1008.86,30.29,70.13,1008.99,22.78,81.49,1008.23
2024-12-21,03:21,29.07,77.12,1009.31,25.94,100,1009.11,29.98,70.18,1009.2,22.29,81.76,1008.4
2024-12-21,03:51,28.76,78.01,1009.49,25.69,100,1009.26,29.68,71.06,1009.39,22.23,81.92,1008.59
2024-12-21,04:21,28.39,77.75,1009.78,25.45,100,1009.55,29.45,71.72,1009.68,22.38,82.11,1008.88
2024-12-21,04:51,28.18,77.08,1010.14,25.25,100,1009.96,29.19,71.13,1010.03,22.26,82.55,1009.25
2024-12-21,05:21,27.78,77,1010.44,25.03,100,1010.2,28.89,71.95,1010.34,21.92,82.36,1009.47
2024-12-21,05:51,27.35,76.88,1010.8,24.83,100,1010.59,28.53,72.54,1010.75,22.15,83.06,1009.9
2024-12-21,06:21,27,77.92,1011.05,24.67,100,1010.87,28.11,73.08,1011,22.75,83.81,1010.16
2024-12-21,06:51,26.61,78.84,1011.59,24.63,100,1011.38,27.97,73.06,1011.5,23.42,83.2,1010.61
2024-12-21,07:21,26.46,78.96,1012.07,24.73,100,1011.84,27.85,73.39,1011.98,24.02,82.95,1011.17
2024-12-21,07:51,26.41,78.63,1012.41,24.88,100,1012.12,27.9,74.04,1012.25,24.53,82,1011.41
2024-12-21,08:21,26.57,78.82,1012.6,25.03,100,1012.37,27.97,74.59,1012.57,25.02,80.7,1011.71
2024-12-21,08:51,26.93,78.86,1012.83,25.28,100,1012.59,28.17,75.04,1012.72,25.7,80.86,1011.98
2024-12-21,09:21,27.27,80.48,1012.96,25.63,100,1012.77,28.34,76.38,1012.9,25.5,76.51,1012.12
2024-12-21,09:51,27.64,80.34,1013.05,25.85,100,1012.85,28.45,76.95,1012.98,25.81,75.45,1012.2
2024-12-21,10:21,28.09,80.63,1012.99,26.11,100,1012.85,28.77,76.97,1012.97,25.74,75.43,1012.19
2024-12-21,10:51,28.41,80.65,1013.01,26.26,100,1012.89,28.96,76.75,1012.96,25.85,72.38,1012.19
2024-12-21,11:21,28.68,80.83,1013.01,26.42,100,1012.85,29.31,77.08,1013.03,26.97,68.42,1012.22
2024-12-21,11:51,29.13,80.79,1013.1,26.71,100,1012.88,29.56,76.98,1013.07,26.58,68.13,1012.28
2024-12-21,12:21,29.48,81.62,1012.63,26.93,100,1012.46,29.81,77.27,1012.66,27.53,66.78,1011.78
2024-12-21,12:51,29.75,82.26,1012.48,27.2,100,1012.3,29.99,76.99,1012.45,27.59,65.14,1011.66
2024-12-21,13:21,29.89,83.22,1012.4,27.49,100,1012.16,30.24,76.99,1012.32,28.44,65.67,1011.53
2024-12-21,13:51,30.19,83.14,1012.46,27.83,100,1012.21,30.55,77.06,1012.38,27.95,66,1011.61
2024-12-21,14:21,30.5,82.53,1012.65,28.09,100,1012.37,30.75,77.41,1012.55,27.22,70.03,1011.71
2024-12-21,14:51,30.77,81.24,1012.66,28.14,100,1012.39,30.93,77.1,1012.58,27.11,70.61,1011.73
2024-12-21,15:21,31.07,80.2,1012.72,28.2,100,1012.49,31.02,77.05,1012.66,26.76,71.51,1011.86
2024-12-21,15:51,30.96,81.37,1012.65,28.18,100,1012.42,31.04,77.24,1012.61,25.98,71.04,1011.78
2024-12-21,16:21,30.83,81.49,1013.11,28,100,1012.88,30.92,75.94,1013.08,25.38,69.26,1012.17
2024-12-21,16:51,30.68,80.6,1013.16,27.77,100,1012.97,30.8,74.78,1013.17,25.08,68.85,1012.29
2024-12-21,17:21,30.55,80.86,1013.15,27.57,100,1012.96,30.64,74.02,1013.09,24.8,69.65,1012.24
2024-12-21,17:51,30.29,79.86,1013.25,27.42,100,1013.07,30.54,73.97,1013.19,24.24,73.13,1012.33
2024-12-21,18:21,30.47,81.58,1013.72,27.22,100,1013.5,30.34,73.81,1013.67,23.75,77.49,1012.78
2024-12-21,18:51,30.38,81.35,1014.09,27.04,100,1013.9,30.26,74.34,1014.05,23.42,78.02,1013.17
2024-12-21,19:21,30.45,81.05,1014.67,26.91,100,1014.47,30.12,74.46,1014.61,23.3,78.81,1013.74
2024-12-21,19:51,30.45,81.03,1014.57,26.71,100,1014.42,30.08,75.29,1014.57,23.1,79.78,1013.63
2024-12-21,20:21,30.29,81.37,1015.34,26.53,100,1015.12,29.86,75.29,1015.35,23.01,80.24,1014.42
2024-12-21,20:51,30.26,81.73,1015.53,26.37,100,1015.38,29.76,75.71,1015.55,23.19,80.07,1014.65
2024-12-21,21:21,30.04,79.98,1015.58,26.2,100,1015.39,29.63,75.78,1015.57,22.88,80.46,1014.66
2024-12-21,21:51,30.14,79.9,1015.77,26.03,100,1015.64,29.59,75.68,1015.8,22.73,80.87,1014.93
2024-12-21,22:21,30.1,77.94,1015.68,25.89,100,1015.56,29.48,74.62,1015.71,22.72,80.64,1014.83
2024-12-21,22:51,30.25,82.76,1015.68,25.68,100,1015.52,29.6,74.03,1015.65,22.69,80.88,1014.8
2024-12-21,23:21,30.35,80.37,1015.72,25.54,100,1015.59,29.62,73.98,1015.74,22.48,81.51,1014.88
2024-12-21,23:51,29.96,79.67,1015.47,25.4,100,1015.24,29.76,74.27,1015.41,22.48,81.14,1014.57
2024-12-22,00:21,29.59,80.72,1015.2,25.3,100,1015.01,29.63,73.71,1015.16,22.24,81.74,1014.31
2024-12-22,00:51,29.33,79.77,1014.88,25.18,100,1014.64,29.61,73.72,1014.83,21.91,82.07,1013.92
2024-12-22,01:21,29.34,79.37,1014.13,24.99,100,1013.95,29.51,72.89,1014.09,21.84,82.79,1013.21
2024-12-22,01:51,29.31,80.63,1013.87,24.82,100,1013.7,29.25,72.62,1013.9,21.76,83.52,1013
2024-12-22,02:21,28.97,79.16,1013.1,24.67,100,1012.95,29.23,73.2,1013.12,21.98,83.46,1012.23
2024-12-22,02:51,28.65,80.06,1012.51,24.54,100,1012.34,29.07,73.28,1012.54,21.92,84.19,1011.6
2024-12-22,03:21,28.24,79.73,1012.09,24.43,100,1011.87,28.65,74.74,1012.06,22.01,84.29,1011.13
2024-12-22,03:51,27.72,78.83,1012.1,24.35,100,1011.89,28.42,74.51,1012.02,21.92,84.27,1011.19
2024-12-22,04:21,27.32,79.06,1011.98,24.22,100,1011.74,28.32,73.64,1011.92,21.9,84.38,1011.04
2024-12-22,04:51,26.95,78.54,1012.12,24.1,100,1011.88,28.02,74.47,1012.1,21.89,84.56,1011.18
2024-12-22,05:21,26.61,78.06,1013.03,24.01,100,1012.75,27.86,74.45,1012.94,21.94,84.68,1012.07
2024-12-22,05:51,26.27,77.9,1013.98,23.89,100,1013.76,27.64,74.83,1013.9,21.75,85.35,1013.11
2024-12-22,06:21,25.93,77.62,1015.56,23.75,100,1015.37,27.44,74.38,1015.5,21.13,83.3,1014.63
2024-12-22,06:51,25.62,77.33,1016.16,23.56,100,1015.96,27.14,75.5,1016.08,20.85,83.39,1015.21
2024-12-22,07:21,25.32,77.31,1016.85,23.29,100,1016.6,26.92,75.19,1016.75,20.32,84.73,1015.84
2024-12-22,07:51,24.96,77.33,1017.1,23.01,100,1016.89,26.64,75.72,1017.03,20.33,83.63,1016.1
2024-12-22,08:21,24.63,77,1017.7,22.78,100,1017.45,26.35,76.28,1017.59,20.38,84.16,1016.73
2024-12-22,08:51,24.33,77.05,1017.8,22.58,100,1017.61,26.16,76.77,1017.73,20.38,83.92,1016.86
2024-12-22,09:21,24.13,77.58,1018.17,22.44,100,1017.95,25.96,77.16,1018.06,20.48,84.11,1017.21
2024-12-22,09:51,23.99,78.58,1018.17,22.38,100,1017.92,25.85,77.08,1018.07,20.51,84.32,1017.26
2024-12-22,10:21,23.97,78.63,1018.25,22.38,100,1018.02,25.88,77.05,1018.11,20.66,84.88,1017.24
2024-12-22,10:51,24.25,78.54,1018.38,22.42,100,1018.18,25.98,76.96,1018.29,20.6,83.82,1017.47
2024-12-22,11:21,24.42,78.59,1018.54,22.4,100,1018.36,26.19,77.24,1018.46,20.23,83.94,1017.66
2024-12-22,11:51,24.71,79.09,1018.18,22.36,100,1017.96,26.32,76.64,1018.05,20.21,84.19,1017.27
2024-12-22,12:21,25.7,80.86,1017.82,22.37,100,1017.6,26.21,77.65,1017.78,20.51,84.56,1016.92
2024-12-22,12:51,27.29,81.99,1017.25,22.47,100,1017.16,26.34,78.34,1017.3,21.34,82.87,1016.42
2024-12-22,13:21,27.98,82.29,1017.39,22.75,100,1017.27,26.64,78.93,1017.47,21.66,82.19,1016.56
2024-12-22,13:51,29.1,82.46,1017.34,23.13,100,1017.2,27.58,79.28,1017.37,21.56,83.49,1016.49
2024-12-23,10:32,28.56,83.34,1018.83,22.95,100,1018.69,26.95,80.41,1018.84,23,70.65,1018
2024-12-23,11:02,28.93,85.37,1018.7,23.28,100,1018.61,27.34,80.31,1018.72,23.54,66.98,1017.93
2024-12-23,11:32,29.13,84.59,1018.46,23.64,100,1018.37,27.95,79.56,1018.53,23.37,69.23,1017.66
2024-12-23,12:02,29.21,83.51,1018.44,23.9,100,1018.24,28.23,79.22,1018.44,23.48,69.41,1017.57
2024-12-23,12:32,29.25,82.3,1018.25,24.11,100,1018.05,28.48,79.37,1018.22,23.37,69.36,1017.42
2024-12-23,13:02,29.4,81.29,1017.97,24.29,100,1017.78,28.68,79.2,1017.98,23.53,69.38,1017.13
2024-12-23,13:32,29.27,82.16,1017.85,24.45,100,1017.62,28.66,78.68,1017.86,22.91,68.42,1017.01
2024-12-23,14:02,29.22,82.68,1017.65,24.52,100,1017.51,28.75,79.25,1017.68,22.78,70.65,1016.81
2024-12-23,14:32,29.49,83.97,1017.38,24.57,100,1017.26,28.79,78.87,1017.36,23.07,68.88,1016.52
2024-12-23,15:02,29.52,83.08,1017.18,24.66,100,1017,28.81,78.88,1017.17,23.08,68.11,1016.27
2024-12-23,15:32,29.66,82.73,1016.92,24.71,100,1016.8,28.94,78.99,1016.97,22.94,69.14,1016.03
2024-12-23,16:02,29.63,82.1,1016.65,24.75,100,1016.52,28.92,79.08,1016.67,22.94,69.73,1015.82
2024-12-23,16:32,29.67,83.36,1016.52,24.78,100,1016.39,29.3,78.75,1016.55,22.79,70.71,1015.66
2024-12-23,17:02,29.8,83.47,1016.42,24.84,100,1016.36,29.54,77.79,1016.46,22.76,69.17,1015.58
2024-12-23,17:32,30.18,84.2,1016.38,24.87,100,1016.25,29.65,76.81,1016.4,22.72,70.38,1015.54
2024-12-23,18:02,30.51,83.08,1016.45,24.88,100,1016.36,29.85,76.34,1016.46,22.72,71.97,1015.6
2024-12-23,18:32,30.47,83,1016.49,24.92,100,1016.39,29.95,75.83,1016.53,22.63,73.69,1015.63
2024-12-23,19:02,30.47,82.51,1016.52,24.94,100,1016.4,30.06,75.56,1016.59,22.52,73.1,1015.68
2024-12-23,19:32,30.68,81.91,1016.41,24.96,100,1016.31,30.33,74.78,1016.45,22.34,73.86,1015.59
2024-12-23,20:02,30.66,80.33,1016.43,24.96,100,1016.38,30.24,75.03,1016.52,22.24,75.93,1015.59
2024-12-23,20:32,30.78,80.81,1016.78,24.94,100,1016.65,30.08,73.76,1016.79,22.16,78.42,1015.9
2024-12-23,21:02,30.43,78.77,1016.78,24.87,100,1016.64,29.89,73.97,1016.8,21.98,76.38,1015.87
2024-12-23,21:32,30.55,80.2,1016.89,24.74,100,1016.79,29.87,73.06,1016.95,21.86,76.61,1016.05
2024-12-23,22:02,30.65,80.62,1016.84,24.63,100,1016.7,29.83,72.46,1016.85,21.72,75.98,1015.95
2024-12-23,22:32,30.67,82.12,1017.03,24.57,100,1016.86,29.73,72.26,1016.99,21.78,77.83,1016.12
2024-12-23,23:02,30.58,81.54,1016.92,24.49,100,1016.77,29.95,72.78,1016.93,21.61,77.4,1016.01
2024-12-23,23:32,30.32,81.27,1016.84,24.41,100,1016.69,29.95,74.33,1016.83,21.56,76.64,1015.96
2024-12-24,00:02,29.86,78.21,1016.71,24.33,100,1016.57,29.59,74.2,1016.66,21.49,76.57,1015.76
2024-12-24,00:32,29.66,78.54,1016.35,24.27,100,1016.18,29.35,72.62,1016.28,21.4,75.88,1015.39
2024-12-24,01:02,29.52,74.06,1015.86,24.16,100,1015.74,29.49,72.87,1015.92,21.45,76.84,1015.02
2024-12-24,01:32,29.22,72.85,1015.96,24.05,100,1015.81,29.39,72.24,1015.95,21.42,76.96,1015.03
2024-12-24,02:02,29.31,77.71,1015.49,23.97,100,1015.33,29.25,71.54,1015.5,21.33,76.74,1014.61
2024-12-24,02:32,29.06,77.26,1015.23,23.91,100,1015.14,28.89,71.56,1015.27,21.26,77.75,1014.36
2024-12-24,03:02,28.79,77.63,1015.19,23.78,100,1015.08,28.76,72.52,1015.13,21.13,77.6,1014.32
2024-12-24,03:32,28.27,77.53,1015.36,23.62,100,1015.2,28.54,72.3,1015.3,21.11,79.19,1014.42
2024-12-24,04:02,27.76,76.07,1015.52,23.5,100,1015.39,28.3,72.96,1015.48,21.12,80.92,1014.58
2024-12-24,04:32,27.24,75.17,1015.75,23.4,100,1015.61,27.95,73.6,1015.75,21.14,81.29,1014.8
2024-12-24,05:02,27.03,77.36,1015.74,23.27,100,1015.61,27.61,73.21,1015.77,20.89,81.43,1014.79
2024-12-24,05:32,26.5,78.56,1015.89,23.12,100,1015.74,27.35,73.59,1015.85,20.58,81.31,1014.89
2024-12-24,06:02,25.88,76.24,1015.77,22.92,100,1015.62,27.08,74.28,1015.78,20.35,81.51,1014.81
2024-12-24,06:32,25.62,75.9,1016.12,22.78,100,1015.9,26.77,74.5,1016.1,20.8,81.43,1015.14
